0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
12.831,12.405,12.236,12.42,13.052,15.833,20.142,21.183,21.049,20.74,20.186,19.951,19.805,20.156,21.151,21.873,21.391,20.309,19.569,18.344,16.938,15.603,14.121,12.869,11.871,11.382,11.112,11.13,11.279,11.844,12.939,14.511,16.245,17.889,17.899,17.949,17.984,17.971,19.507,20.65,20.958,20.384,19.194,17.595,16.384,15.453,15.154,14.296,13.375,12.981,12.909,12.955,13.143,13.715,14.677,16.007,17.755,19.294,19.632,19.586,19.522,20.13,21.74,24.042,24.534,24.676,24.546,24.111,23.326,21.75,19.61,17.848,16.722,16.223,16.337,16.927,18.273,22.668,29.225,31.031,30.875,30.707,29.98,30.123,29.565,30.295,32.625,35.339,34.291,32.668,31.426,30.315,28.931,26.402,23.089,20.523,19.023,18.479,18.269,18.6,20.246,24.947,31.209,32.226,31.612,31.565,30.651,30.723,30.519,31.229,31.952,32.996,31.703,30.537,30.49,29.839,28.571,25.966,22.664,19.936,18.403,17.786,17.567,17.957,19.254,23.84,29.498,31.1,30.423,30.414,29.275,28.999,28.882,29.761,31.925,34.199,33.658,32.508,31.859,31.211,29.896,27.669,24.749,22.139,20.795,19.719,18.937,19.59,21.712,26.865,33.597,35.266,34.724,34.533,33.833,33.656,34.201,34.582,37.103,38.351,37.293,35.648,34.644,33.707,31.542,28.993,25.608,22.774
20.918,20.369,20.379,20.884,22.057,27.116,34.0,35.956,35.844,34.998,34.29,33.089,32.805,32.776,33.714,34.383,33.781,32.762,31.268,29.341,27.52,25.089,22.492,20.495,19.06,18.245,17.884,17.221,17.741,18.695,20.066,22.451,24.641,26.478,26.89,27.159,27.102,27.185,28.06,28.71,28.705,27.809,26.397,24.996,23.693,22.046,20.408,19.041,17.692,17.221,16.92,16.85,16.907,17.597,18.386,19.983,21.631,23.427,24.119,24.554,24.665,25.081,26.392,27.821,27.794,27.289,26.932,25.964,24.99,23.186,20.751,18.498,17.393,16.77,16.73,17.142,18.462,22.51,27.537,29.405,28.815,28.753,28.622,28.649,28.476,28.425,30.199,31.859,30.967,29.497,28.435,28.071,26.988,24.63,21.789,19.713,18.776,18.271,18.122,18.267,19.963,24.578,30.791,33.115,32.793,32.697,30.432,29.538,29.854,30.819,33.044,34.965,34.523,33.571,34.12,34.663,33.234,30.495,26.974,24.151,22.785,22.269,22.442,22.971,24.402,29.758,36.852,39.088,38.78,38.505,37.598,37.301,37.429,38.219,39.862,41.563,40.226,37.917,35.757,34.722,32.68,30.037,26.535,23.34,21.339,20.62,20.269,20.905,22.003,26.636,32.4,34.03,33.444,32.936,31.34,30.168,30.019,30.429,32.389,33.643,32.577,31.032,29.275,27.598,26.314,24.314,20.899,17.367
16.24,15.819,15.209,14.56,15.293,18.549,23.714,26.121,26.174,25.254,24.436,24.507,24.182,24.415,24.908,25.344,25.251,24.568,23.416,21.766,20.15,18.452,16.705,15.323,14.272,13.601,13.374,13.322,13.598,14.335,15.418,17.533,19.571,20.914,21.344,21.297,21.207,21.23,22.19,22.846,23.265,22.79,21.624,20.256,18.892,17.684,16.417,15.273,14.548,14.068,13.84,13.93,14.232,14.77,15.8,17.223,19.008,20.422,21.283,21.509,21.667,21.676,22.732,23.303,22.808,22.37,21.868,21.153,20.101,18.579,16.715,15.112,13.967,14.113,14.307,14.706,16.195,20.644,26.35,28.428,28.436,28.395,28.004,28.172,27.53,27.933,29.256,30.175,29.182,28.042,27.676,27.051,25.935,23.949,21.045,18.73,17.34,16.741,16.312,16.355,16.571,20.473,25.616,27.175,27.245,27.161,26.867,26.975,27.96,29.504,30.95,31.754,31.092,30.337,30.331,29.546,28.683,27.281,24.65,22.493,21.102,20.395,19.942,20.03,21.556,26.203,32.188,34.178,33.752,33.668,34.134,34.707,34.486,34.735,36.161,37.883,37.056,35.726,34.134,33.365,31.434,29.173,26.153,23.039,21.862,21.035,20.774,20.914,22.435,27.017,33.387,35.659,35.975,35.898,35.709,36.184,36.255,37.441,39.467,40.821,39.621,38.177,37.105,36.025,34.207,31.279,27.026,24.303
23.133,21.525,21.907,22.228,23.573,28.037,34.331,36.688,36.789,35.994,34.839,34.574,35.601,36.485,37.397,37.504,36.687,35.493,34.262,31.785,28.776,25.686,23.237,20.98,20.094,19.291,18.588,18.54,18.789,19.331,20.881,23.303,25.96,27.743,28.375,28.488,28.336,28.094,28.503,29.497,29.366,28.754,27.367,26.136,24.672,23.225,21.677,20.436,19.354,18.502,17.906,17.576,16.826,17.893,19.079,20.866,23.091,24.825,25.557,25.989,26.518,27.167,28.508,28.872,28.609,28.21,27.38,26.309,25.124,22.67,20.397,18.586,16.834,15.987,15.557,15.975,17.238,20.72,26.503,27.531,27.454,27.539,27.4,27.597,27.655,28.046,30.197,31.034,30.114,29.908,29.075,28.509,27.008,24.655,21.524,18.175,16.075,15.352,15.177,16.125,17.524,21.464,27.312,29.025,28.976,28.69,28.275,28.526,28.606,29.519,31.081,32.298,31.555,30.847,30.253,29.772,28.46,26.272,23.314,21.006,19.676,19.134,18.782,19.359,20.944,25.517,32.241,34.596,34.732,35.053,34.578,34.353,34.76,35.599,37.435,38.592,37.889,36.898,35.856,35.497,34.167,31.525,28.104,25.217,23.486,22.904,22.876,23.628,25.149,31.427,38.86,41.325,41.576,41.213,38.959,38.195,38.004,39.965,41.902,43.418,42.674,41.165,40.259,39.704,37.995,35.646,31.823,27.93
26.548,25.873,25.475,25.603,27.093,32.253,39.918,42.39,42.76,42.818,42.801,41.354,41.612,42.442,44.998,45.621,45.606,44.329,42.647,40.733,38.417,35.747,32.927,30.625,28.989,28.051,27.605,27.487,27.838,28.979,31.17,34.196,37.78,39.811,40.517,40.397,40.188,40.361,41.546,41.632,41.734,41.501,39.684,37.36,34.87,32.488,30.144,27.946,25.9,24.415,23.046,22.636,22.85,23.448,24.415,26.379,28.986,31.074,32.191,32.476,32.563,33.274,34.473,34.644,33.938,33.811,33.303,32.666,31.11,28.808,26.058,23.426,21.903,21.496,21.358,21.788,21.122,25.67,31.98,34.005,34.252,34.063,33.941,34.733,35.323,36.406,37.807,38.867,37.632,36.447,35.206,34.107,33.348,30.844,27.163,24.365,22.442,21.328,20.716,21.348,22.723,27.309,33.723,36.519,36.729,36.549,36.271,36.326,36.455,37.295,38.487,39.632,38.535,36.936,35.848,35.121,33.749,31.426,27.234,24.353,23.051,22.204,22.139,22.604,23.784,28.145,34.195,35.942,35.708,34.551,33.856,33.275,33.153,33.472,34.374,34.666,33.409,32.154,31.237,30.416,28.996,26.799,23.657,21.257,19.54,18.72,18.607,17.511,18.633,22.57,28.003,29.773,30.024,29.536,28.899,28.707,28.707,29.128,30.549,30.617,29.866,28.747,28.377,27.572,26.337,24.683,22.856,20.801
19.39,18.844,18.189,18.053,19.656,23.375,28.698,31.032,31.489,30.95,30.971,30.727,30.668,31.226,32.014,32.372,31.539,30.481,29.594,28.411,26.826,25.037,22.746,21.228,19.901,19.202,18.704,18.699,19.008,19.844,21.504,24.139,26.778,28.325,28.637,28.726,28.377,28.516,29.086,29.159,28.952,28.402,27.405,26.31,24.836,23.406,21.804,20.461,19.369,18.287,17.641,17.611,18.066,19.063,20.083,21.855,24.2,25.889,26.846,27.358,27.912,28.029,28.869,29.283,29.166,28.55,27.648,26.625,25.061,23.869,22.208,20.307,18.376,17.308,16.62,16.635,16.611,17.969,19.964,22.141,24.406,25.312,25.364,24.91,24.834,25.703,26.894,26.813,23.009,20.923,19.706,18.417,17.504,16.897,16.417,15.634,14.753,14.023,13.579,13.489,13.866,14.465,15.184,15.829,17.262,18.442,18.866,19.112,19.295,19.595,20.382,20.28,19.376,18.596,18.133,17.561,17.05,16.202,15.324,14.339,13.528,13.005,12.802,12.811,12.988,13.866,14.695,15.455,16.907,18.004,18.848,19.184,19.358,19.702,20.458,19.974,19.032,18.256,17.69,17.292,16.691,15.837,14.954,14.121,13.514,13.599,13.434,13.494,14.317,16.016,17.989,19.998,22.012,23.101,23.4,23.985,24.021,24.214,24.469,24.374,23.469,22.296,21.578,20.714,19.755,18.607,17.166,15.814
14.72,14.205,13.867,13.957,14.43,16.026,17.922,19.469,21.082,22.349,22.255,23.11,23.135,23.301,24.343,24.325,23.304,22.471,21.6,20.862,19.682,18.452,17.065,15.604,14.879,14.515,14.67,14.496,14.726,14.54,15.41,17.277,19.303,20.974,21.761,22.086,22.082,22.126,22.902,23.377,23.232,22.569,21.774,21.013,20.078,19.001,17.996,17.43,16.721,16.075,15.772,15.763,15.668,16.05,16.775,17.407,18.11,19.914,21.083,21.761,21.895,22.133,23.425,24.026,23.818,23.284,22.911,22.359,21.511,20.426,19.361,18.086,16.845,16.012,15.184,15.249,16.778,18.159,19.416,19.985,21.134,22.517,23.829,23.864,23.825,24.303,25.146,24.559,23.869,22.627,20.863,19.709,18.762,17.646,16.71,16.404,16.07,15.662,15.248,15.186,15.348,16.073,16.672,16.969,18.099,19.498,20.962,21.896,22.26,23.455,25.013,26.045,25.934,26.017,25.428,24.581,23.38,22.595,20.933,19.23,17.945,17.169,17.383,17.72,18.816,23.026,27.933,29.611,29.684,29.633,29.667,29.804,30.294,30.313,31.218,32.483,31.097,29.674,28.192,27.212,25.691,23.576,20.722,18.533,17.114,16.491,16.235,16.52,17.319,20.874,25.558,27.132,27.244,26.555,25.947,26.36,26.533,26.901,27.429,28.27,27.747,26.614,25.736,24.799,23.54,21.602,18.978,16.667
15.312,14.827,14.893,15.067,15.966,19.216,23.541,24.789,24.633,24.055,23.785,23.446,23.191,23.41,24.169,24.779,24.579,23.451,22.502,21.06,19.673,18.454,16.979,15.678,14.362,13.929,13.586,13.516,13.545,13.912,14.865,16.282,18.188,19.598,19.982,20.024,20.796,21.106,21.785,22.576,22.786,22.269,21.433,19.965,18.389,17.37,16.226,15.004,14.065,13.395,13.019,12.749,12.947,13.232,13.885,14.92,16.408,17.737,18.895,19.56,19.978,20.85,21.815,22.966,22.589,22.403,21.851,21.255,20.227,19.469,17.842,16.296,15.252,14.736,14.486,14.859,16.05,19.73,24.816,26.602,26.911,26.314,26.122,26.496,26.46,26.948,28.577,29.431,28.511,27.246,26.477,25.56,24.656,22.779,20.143,17.887,16.587,15.992,15.771,15.98,16.803,20.465,25.545,27.441,27.635,27.353,26.877,27.089,27.207,27.884,29.661,31.384,30.561,29.332,28.357,27.572,26.354,23.804,20.646,18.225,16.974,16.437,15.998,16.239,17.161,20.997,26.971,28.305,28.034,27.752,27.5,27.727,27.7,28.267,29.658,31.16,30.211,28.782,28.66,28.038,27.105,24.759,21.631,18.771,17.688,17.754,18.002,17.922,18.708,21.536,26.559,28.295,28.372,27.711,26.9,26.693,26.426,26.389,27.453,28.501,27.631,26.48,25.613,24.627,23.422,21.486,19.586,18.195
17.427,16.786,16.596,16.84,17.549,22.341,28.109,30.189,30.455,30.099,29.704,30.268,30.468,30.68,31.357,31.756,31.105,29.712,28.488,26.58,24.381,22.502,20.82,19.044,17.736,17.066,16.625,16.362,16.668,17.363,18.527,20.581,22.839,24.451,24.991,24.891,24.987,24.387,25.004,26.311,27.043,26.752,25.661,23.828,22.454,21.069,19.948,18.249,17.39,17.24,17.18,16.835,16.774,17.162,17.954,18.961,20.338,22.044,23.885,24.857,24.902,25.577,27.362,28.987,29.271,29.036,28.732,28.469,27.729,25.64,23.175,21.188,19.973,19.428,19.284,19.661,20.34,24.423,30.109,31.885,32.192,31.651,32.199,32.463,32.849,31.91,32.186,34.982,34.395,32.969,32.105,30.978,29.379,27.02,23.809,21.106,19.585,19.333,19.389,19.839,21.133,25.84,31.989,33.786,33.98,33.248,32.604,32.872,32.969,33.36,34.965,37.39,37.056,36.201,35.276,34.31,33.679,31.958,28.82,26.565,25.071,24.453,24.247,24.599,26.042,31.187,38.24,40.468,40.353,39.569,38.454,38.38,39.404,40.033,41.0,42.787,41.779,41.28,40.0,38.169,36.427,33.713,29.743,26.807,25.023,24.39,24.055,24.167,25.569,31.0,38.22,40.883,40.861,39.778,37.937,38.036,37.858,38.15,38.478,41.134,41.294,39.809,38.03,35.848,33.679,30.7,27.341,23.635
22.249,21.324,21.246,21.383,22.488,26.965,32.941,34.948,34.372,34.086,33.639,33.91,33.789,33.807,34.996,35.947,35.573,34.339,33.048,30.857,28.585,26.269,23.954,21.853,20.312,19.709,19.462,20.183,20.344,21.246,22.891,25.014,27.122,29.008,29.466,30.221,30.181,30.304,30.647,31.647,32.41,32.688,31.48,29.366,27.33,25.289,23.911,22.426,21.259,20.504,20.234,20.086,20.235,20.793,21.937,23.707,25.476,27.123,27.682,27.865,28.053,28.834,30.44,33.083,33.927,33.853,33.536,32.969,31.595,29.606,27.078,25.597,25.075,24.526,24.513,25.05,26.728,32.295,39.308,41.06,41.009,39.911,39.495,38.293,38.217,38.173,38.032,41.163,40.678,39.051,37.443,36.668,35.924,33.253,30.051,27.442,25.931,25.407,25.525,25.947,27.879,33.515,41.056,43.125,43.045,42.648,40.575,41.032,40.063,38.747,40.292,43.157,42.553,40.928,39.785,38.927,37.367,34.676,30.797,27.778,26.014,25.381,25.201,25.687,27.122,32.415,39.83,42.286,41.844,41.525,40.396,40.172,40.159,40.566,42.021,45.279,45.287,43.76,43.452,42.904,41.032,38.37,34.24,30.791,29.09,28.227,27.807,28.169,29.985,35.848,43.477,45.41,43.076,44.217,43.772,43.506,42.887,42.798,43.418,45.419,45.215,43.426,41.847,40.286,38.419,35.602,31.739,28.394
26.971,26.205,25.968,26.29,27.976,33.549,40.441,43.452,43.392,43.399,40.763,40.317,39.327,39.372,40.017,41.347,41.487,40.291,39.126,36.344,33.457,30.805,28.64,26.551,25.029,24.704,24.265,24.038,24.672,25.557,27.466,29.855,32.341,34.195,34.369,33.883,33.498,33.577,34.564,36.91,38.246,37.673,36.04,33.637,31.314,29.661,27.112,26.18,25.22,24.553,24.151,23.897,23.76,25.011,26.07,27.369,29.27,32.089,33.603,34.189,34.466,35.21,36.531,38.9,39.263,38.15,37.731,36.956,35.266,33.387,30.457,27.889,26.371,25.533,25.208,25.297,27.003,32.27,39.594,41.068,40.124,40.252,40.403,40.276,39.477,38.336,37.714,41.548,41.902,40.165,39.736,38.936,37.28,34.449,30.873,27.732,24.899,23.631,24.087,26.217,27.774,32.172,40.013,42.745,42.583,41.724,40.246,38.708,38.02,38.046,39.73,42.974,43.638,42.166,40.766,39.985,38.179,34.886,31.019,28.939,27.27,26.544,26.325,26.707,28.515,34.729,42.771,44.477,43.378,41.87,41.069,40.572,39.911,39.953,40.901,43.192,44.233,42.91,41.358,38.369,36.537,33.675,30.29,27.028,25.104,24.28,23.832,24.002,24.901,29.696,36.682,38.691,38.166,37.73,36.733,36.458,36.463,36.992,38.182,40.454,40.473,39.886,39.061,38.156,36.213,33.636,30.037,27.412
25.644,24.978,24.578,24.905,26.047,31.007,37.55,39.144,39.216,38.254,37.085,36.564,36.077,36.191,36.502,38.355,38.646,38.071,37.113,34.394,31.855,29.702,27.249,25.174,23.647,22.843,22.835,22.838,22.203,23.476,25.077,27.83,30.88,33.528,34.1,34.141,34.564,34.48,35.217,36.174,37.463,36.765,34.987,32.756,31.212,29.759,27.391,25.83,23.749,23.324,23.116,23.052,23.252,24.184,25.258,26.924,28.554,31.322,31.952,32.101,31.856,32.379,32.837,34.45,35.864,35.988,35.36,34.669,33.237,31.13,28.214,25.83,24.524,23.831,23.526,23.898,25.391,30.65,38.09,40.253,40.528,39.559,37.584,36.809,36.787,37.715,39.052,41.217,42.139,40.645,39.632,38.955,37.074,34.67,31.253,28.971,27.46,27.049,27.04,27.752,29.488,35.196,43.527,45.362,43.66,44.103,43.131,42.533,41.55,41.187,41.945,42.925,43.485,43.395,42.542,40.881,39.169,36.451,33.175,30.242,28.606,28.014,27.778,28.365,29.83,35.463,43.328,43.31,44.212,43.204,42.958,41.848,41.287,41.019,41.597,43.27,42.62,40.709,38.974,37.808,35.81,32.603,28.438,25.193,23.057,22.096,21.741,21.853,22.797,27.615,34.005,35.291,34.884,34.924,34.013,33.001,32.091,32.253,33.315,35.448,35.831,34.606,33.607,32.492,31.012,28.47,25.05,22.346
20.574,19.865,19.566,19.888,21.099,25.474,31.615,33.49,33.735,33.832,32.953,32.641,32.302,32.346,32.461,33.042,33.427,32.404,30.999,29.195,26.984,25.789,23.688,21.76,20.117,19.108,18.56,18.212,18.549,19.353,20.545,22.69,25.054,26.521,26.576,26.154,25.678,25.563,25.88,26.737,28.546,28.874,27.855,25.873,24.12,22.58,20.51,18.621,18.3,17.741,17.455,17.37,17.413,17.662,18.457,19.586,20.719,21.971,23.338,23.169,22.847,23.207,23.997,24.627,26.254,26.651,26.797,26.419,25.572,23.518,21.607,19.744,18.36,17.992,18.028,18.128,19.47,24.561,31.039,32.329,32.717,31.979,31.034,31.143,30.55,30.755,32.53,34.119,34.632,33.977,32.72,31.177,29.698,27.062,24.19,21.869,20.639,20.086,19.763,20.248,21.747,26.373,32.577,33.41,33.314,32.854,31.665,30.95,30.374,30.276,31.396,33.354,33.847,32.759,31.549,30.339,28.34,25.805,22.515,19.994,18.445,17.839,17.402,17.508,18.462,22.438,27.835,29.084,29.323,28.957,28.501,28.319,27.853,28.211,28.084,29.376,30.018,29.875,29.364,28.25,26.515,23.884,21.264,18.896,17.245,16.82,16.431,16.623,17.507,21.252,26.289,27.656,27.823,27.336,26.779,26.075,26.145,26.625,27.744,29.012,29.334,28.952,28.115,27.257,25.495,23.311,20.454,18.119
17.098,16.619,16.641,16.783,17.886,20.646,25.593,26.715,26.553,25.643,24.617,23.973,22.495,22.517,22.611,23.893,25.882,25.968,25.38,23.725,21.429,20.224,18.912,17.312,16.588,15.938,15.649,15.383,15.705,16.329,17.612,19.298,21.709,23.524,23.952,23.771,22.645,22.598,22.724,23.598,25.197,24.932,24.85,23.353,21.843,20.711,19.368,18.219,17.508,16.91,16.729,16.825,17.221,17.893,18.689,19.646,21.334,22.725,22.861,22.388,21.847,22.077,22.68,23.959,25.044,25.13,24.797,24.203,22.97,21.306,19.279,17.5042,15.8562,15.6005,15.3507,15.5427,16.4277,20.2974,24.9845,26.4182,26.8586,26.737,25.7338,25.0929,23.7282,22.7777,22.2514,23.5901,24.5806,24.4538,23.7113,23.0017,21.8865,20.107,17.9582,15.856,14.5402,14.7365,14.3224,14.7484,15.9023,19.1279,23.6202,25.191,25.7459,25.145,24.6785,24.4209,24.6854,24.812,25.5994,26.7485,27.538,27.474,26.6701,26.1486,25.0481,23.4853,20.9614,19.0676,17.4441,16.8999,16.7358,17.237,18.933,23.0656,28.4698,30.1814,30.7472,29.7825,27.981,27.3922,27.6163,27.6826,28.4162,29.7529,30.1132,30.3532,29.5829,28.6858,27.0503,23.9769,21.7742,19.6478,18.4015,17.7582,17.4993,17.7232,18.9354,22.7625,26.7931,29.421,30.6659,31.0365,31.5906,31.578,31.2912,30.6519,30.3707,30.6401,31.2308,30.6625,29.7047,28.4594,26.0754,23.6774,22.0753,20.2512
19.0256,18.2527,18.2691,18.1261,18.7108,22.4641,26.8184,28.3621,29.4588,29.5515,28.9098,28.6827,28.0272,27.3694,26.7412,26.2444,26.6397,25.9864,25.2228,24.2127,22.6604,21.0672,19.5379,17.6724,16.7077,16.3258,16.0312,15.9474,16.1519,16.8198,17.7829,19.1986,21.2924,22.5816,22.7336,22.3575,21.1727,21.0218,21.1931,21.8425,23.2256,24.2542,23.8565,22.6536,20.8793,19.5444,18.9563,18.3636,17.6559,17.1916,16.7168,16.6049,16.7608,17.2491,17.8057,18.5333,19.9187,20.2836,20.9724,20.9223,21.5289,21.8138,22.694,23.451,24.1865,26.016,25.9081,25.6089,24.6531,22.5116,20.0421,18.0684,16.9479,16.4737,16.1265,16.5551,17.8513,22.0617,27.5929,29.0058,28.8053,28.078,26.29,26.438,26.1461,25.9158,25.7862,25.6704,25.8679,25.8561,26.0167,25.6197,25.008,23.286,20.6043,18.2116,17.0778,16.2794,16.3588,16.6801,17.9376,22.2923,27.7748,28.5768,27.569,26.1152,25.864,27.0858,27.1441,26.974,26.4584,27.748,28.6054,28.571,27.8599,26.9908,25.5429,23.1473,20.4857,18.3687,17.2232,16.901,16.9072,17.1401,18.1268,22.2391,27.0071,27.4307,27.0006,25.6233,24.9434,24.9961,25.0585,25.7127,25.3036,25.9344,26.8924,27.3723,27.032,26.2594,25.0095,22.7463,20.1639,24.932,23.5264,23.4502,23.3482,23.7138,24.873,28.7359,31.9004,32.2908,35.3967,35.3061,34.9453,35.5805,35.0796,36.0052,36.7614,38.206,39.5798,40.1311,39.7012,39.0769,38.3689,36.6199,26.4746,34.0267
32.5747,30.8021,30.6429,31.4746,32.5985,37.1896,39.8841,39.561,37.4883,36.3591,35.4582,35.4246,34.581,34.3221,34.4052,36.4876,37.3543,39.0106,39.0127,37.8697,36.6585,35.4399,33.6117,30.5127,30.2472,29.9908,29.599,29.4477,29.9746,30.9355,31.4996,32.5682,34.9433,35.9582,36.4791,36.321,35.7832,35.6936,35.5728,36.5307,37.045,38.0933,34.7068,31.8875,30.1858,29.6348,28.0226,25.2491,24.8669,24.8723,24.5236,24.4576,24.7627,25.0381,24.6327,25.7532,27.8788,28.6556,27.3238,24.2259,24.2165,24.0336,25.0718,25.6456,26.9074,28.4943,28.5796,27.8991,26.9156,25.8098,23.812,26.2103,29.0698,28.5044,28.3991,28.5701,29.8333,34.0162,36.1921,39.4353,41.5167,40.312,40.8245,40.6478,37.2814,36.6433,39.1401,40.7533,42.4012,44.6284,45.4806,45.5466,45.0608,43.7378,40.868,38.0309,37.1493,37.0087,37.2367,37.7935,39.7801,44.1875,47.8021,46.806,44.2157,43.1615,40.8564,39.5054,38.2328,38.3764,38.3345,39.9609,42.4917,44.9442,46.2527,46.8447,46.6048,45.2834,42.5356,42.0529,40.8251,40.4459,40.6252,41.1135,42.9777,47.9168,51.5315,49.9924,47.6417,48.636,47.5663,48.7389,46.9908,47.0292,47.4502,49.2787,50.8638,53.236,54.0666,54.1365,53.3129,51.5439,48.6196,44.4942,43.2237,41.8723,41.4498,41.6836,43.562,47.6719,50.6879,50.2092,48.1584,40.5842,35.3413,34.414,33.8652,34.3887,35.2633,37.0417,37.4467,38.6883,38.824,40.8516,41.4379,40.092,37.4658,31.5358
29.993,29.8595,31.2815,31.6952,32.4665,37.0955,39.6165,39.272,38.6169,38.5495,35.969,36.0037,34.9308,34.6924,35.0431,36.9267,37.6102,40.8494,42.4818,38.7794,34.433,32.4302,30.597,26.3333,25.2629,23.7084,23.3607,23.2282,23.7407,24.024,24.5974,27.5943,29.8176,30.7229,30.1308,29.9056,29.5379,29.1881,29.4563,30.6173,32.2157,35.7351,37.3093,36.1793,35.2448,34.126,31.9075,32.6596,32.6107,31.0424,29.6692,29.7111,30.0886,30.7706,31.7079,33.6825,35.2695,36.5464,36.7047,36.1063,38.4891,37.4446,38.6699,39.3442,39.8476,42.2326,43.5972,44.4728,44.5303,43.4409,40.8128,42.2716,41.4908,41.1766,41.1921,41.8921,43.496,47.0892,50.6347,50.0364,47.7692,45.1732,42.4232,42.6785,41.7972,39.8303,39.3368,40.6878,42.6014,44.7562,46.723,47.5518,46.1435,43.8233,38.9996,29.6215,27.6645,26.7553,26.657,27.197,28.9629,37.451,42.0615,39.4137,39.0994,38.4016,36.2868,35.6197,37.2466,37.7772,39.9716,42.1549,43.3795,43.8998,43.298,42.3637,41.4157,39.2426,35.8787,33.9835,32.179,29.4345,29.6269,32.2545,33.5362,35.3695,40.0538,41.7199,41.4001,42.7899,39.1204,38.341,36.629,34.53,35.9189,38.7065,41.827,41.062,41.1586,40.3532,39.5575,39.8315,36.6737,28.8387,24.3041,23.6162,23.5102,23.7101,25.0188,27.9596,30.8203,30.5889,29.1746,27.829,28.4367,31.316,30.6981,29.9104,30.0407,31.0642,31.9781,34.0229,35.7317,36.0787,33.2217,29.8331,27.5653,24.3947
24.1837,23.6802,23.196,23.2953,24.3632,26.8289,28.8347,31.0721,29.9115,26.5999,25.8103,26.976,26.7506,26.0493,25.8866,27.9322,30.5921,33.1283,34.422,33.1334,34.171,35.7132,34.6307,32.6791,31.9103,31.8407,32.0725,32.261,32.5732,33.1727,34.0115,35.8332,34.9247,33.4118,31.6517,29.2667,27.2637,26.2427,26.0394,26.9457,27.5969,29.567,29.3784,27.0998,26.1015,25.0716,24.2057,28.9329,28.653,28.3703,28.2812,28.5523,28.6949,28.8454,29.0668,30.3898,32.2162,36.0666,34.7051,33.4814,34.3856,34.2594,35.4186,36.4929,37.0999,39.9248,40.5175,40.4369,40.1604,38.5496,35.882,24.7157,29.324,28.7769,28.6873,29.0413,29.9019,32.8654,35.8414,38.3433,37.7633,36.7959,34.7247,33.018,32.0244,31.5873,31.7976,33.3746,34.0412,34.7011,36.6381,36.5344,35.7633,34.1836,31.6949,25.6198,25.8279,25.458,25.4542,25.3019,26.2702,28.823,27.7002,25.8709,25.7085,22.869,20.5087,20.4727,20.1309,20.1261,21.3234,22.6973,23.3297,24.3772,25.981,26.2589,25.8809,23.9899,22.4045,21.0733,19.4609,18.9737,18.7789,18.533,19.8034,21.8779,26.3375,26.7167,23.2314,22.6627,21.121,21.5702,21.8205,22.4289,23.8781,24.3862,24.2803,24.7559,26.7875,27.0098,26.757,24.9474,5.67323,20.1764,19.7944,21.6888,21.6044,21.5761,22.4662,24.3444,26.7748,26.5591,26.2598,26.0347,25.1848,24.2066,24.5091,24.7551,25.5915,27.0094,27.1263,27.9144,29.5184,29.7884,29.3712,27.9799,26.1401,24.4285
23.0305,22.4277,22.3979,22.4145,23.4009,25.392,27.7544,27.602,23.461,22.457,23.3797,23.6337,23.4521,22.9935,23.8875,25.1477,24.04,22.708,23.4202,22.4807,21.2526,19.9682,18.4675,16.2303,15.1016,13.2818,14.5885,15.1169,15.1561,14.5076,16.9102,18.3885,19.4673,20.2542,20.2044,21.0042,22.3456,22.0704,22.1357,22.4794,24.7014,26.1741,27.1872,26.954,26.9915,25.8325,24.9068,24.7261,23.7765,23.1526,22.5434,22.2257,22.713,22.9975,23.622,24.9275,26.3867,27.6616,28.0706,28.0125,28.2702,27.9937,28.4145,28.8312,29.4061,29.9289,30.593,30.1584,29.6438,28.1623,25.984,28.8209,27.5306,27.2747,27.4537,27.4482,28.5469,31.4308,35.9224,39.4438,38.5659,37.5491,36.1509,35.0384,33.7385,34.2495,33.9781,36.026,37.4754,37.9984,39.6404,39.9699,39.1342,37.4937,34.7401,31.0813,31.5895,32.0528,31.7983,31.8056,33.0197,35.9083,34.9697,32.4694,31.5474,29.6555,28.3442,27.8296,27.8168,28.3178,30.6902,32.3536,32.6857,32.2992,35.0259,34.7671,34.0026,29.4516,25.472,24.7858,23.6112,23.0056,22.5947,22.4529,23.3965,25.4282,28.4856,28.7619,27.4204,26.6032,25.365,24.7422,24.4102,24.4084,24.6942,25.7953,25.9935,26.1369,27.6942,28.1215,27.5962,26.3361,22.8193,21.0669,19.8428,19.4189,18.8971,19.0776,19.8818,21.8427,24.5146,24.3245,23.3439,22.0717,21.067,20.818,20.2938,19.7019,20.2553,20.9818,21.1275,21.2429,22.7981,23.1703,22.7673,21.9748,20.0182,19.5592
